Id,Name,Position,Date of Birth,Country,Market Value,Team,TeamId,PictureUrl
112969,Strahinja Pavlović,Centre-Back,2001-05-24,Serbia,20000000,AC Milan,98,https://img.a.transfermarkt.technology/portrait/medium/574671-1692998611.png?lm=1
81299,Youssouf Fofana,Defensive Midfield,1999-01-10,France,30000000,AC Milan,98,https://img.a.transfermarkt.technology/portrait/medium/569598-1725528517.jpg?lm=1
33124,Samuel Chukwueze,Right Winger,1999-05-22,Nigeria,20000000,AC Milan,98,https://img.a.transfermarkt.technology/portrait/medium/401922-1692277617.jpg?lm=1
2476,Pietro Terracciano,Goalkeeper,1990-03-08,Italy,2500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/96254-1595853091.jpg?lm=1
3188,David De Gea,Goalkeeper,1990-11-07,Spain,5000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/59377-1667548362.jpg?lm=1
24293,Oliver Christensen,Goalkeeper,1999-03-22,Denmark,1800000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/471936-1688647558.jpg?lm=1
189622,Tommaso Martinelli,Goalkeeper,2006-01-06,Italy,1000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/934159-1676018484.jpg?lm=1
192343,Tommaso Vannucchi,Goalkeeper,2007-03-05,Italy,15000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/641537-1661764089.jpg?lm=1
118445,Gabriele Ferrarini,Defence,2000-04-09,Italy,1600000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/660342-1725530582.jpg?lm=1
264342,Leonardo Baroncelli,Defence,2005-08-13,Italy,800000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/64793-1725530760.jpg?lm=1
267944,Eddy Kouadio,Defence,2006-05-07,Italy,7000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/145707-1663577215.jpg?lm=1
175885,Vittorio Agostinelli,Midfield,2002-02-21,Italy,500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/45146-1696865106.png?lm=1
3851,Albert Guðmundsson,Offence,1997-06-15,Iceland,30000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/305947-1705389252.jpg?lm=1
98572,Lucas Beltrán,Offence,2001-06-23,Argentina,16000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/628366-1692881138.jpg?lm=1
272056,Tommaso Rubino,Offence,2006-11-10,Italy,1000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/934159-1676018484.jpg?lm=1
16474,Dodô,Right-Back,1998-11-17,Brazil,17000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/401529-1663591985.jpg?lm=1
15110,Marin Pongračić,Centre-Back,1997-09-11,Croatia,10000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/282144-1657202331.jpg?lm=1
8489,Yacine Adli,Defensive Midfield,2000-07-29,France,12000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/395236-1725531271.jpg?lm=1
8381,Jonathan Ikoné,Right Winger,1998-05-02,France,10000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/324690-1697179025.jpg?lm=1
2707,Christian Kouamé,Left Winger,1997-12-06,Ivory Coast,7500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/337725-1663591953.jpg?lm=1
2329,Danilo Cataldi,Defensive Midfield,1994-08-06,Italy,4000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/199733-1661513736.jpg?lm=1
2230,Rolando Mandragora,Defensive Midfield,1997-06-29,Italy,8500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/308279-1663591807.jpg?lm=1
2171,Moise Kean,Centre-Forward,2000-02-28,Italy,18000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/364135-1725532147.jpg?lm=1
1852,Andrea Colpani,Attacking Midfield,1999-05-11,Italy,16000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/392959-1730183016.jpg?lm=1
1847,Robin Gosens,Left-Back,1994-07-05,Germany,8000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/273132-1686641124.jpg?lm=1
1792,Riccardo Sottil,Left Winger,1999-06-03,Italy,6000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/386455-1663591627.jpg?lm=1
1778,Luca Ranieri,Centre-Back,1999-04-23,Italy,8000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/346561-1692962464.jpg?lm=1
1776,Cristiano Biraghi,Left-Back,1992-09-01,Italy,3500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/124555-1724827712.jpg?lm=1
217391,Pietro Comuzzo,Centre-Back,2005-02-20,Italy,4000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/746712-1730183199.jpg?lm=1
210811,Matias Moreno,Centre-Back,2003-09-24,Argentina,4000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/1144700-1730183072.jpg?lm=1
204348,Michael Kayode,Right-Back,2004-07-10,Italy,22000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/823486-1725531169.jpg?lm=1
169309,Lucas Martínez Quarta,Centre-Back,1996-05-10,Argentina,13000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/373373-1663591880.jpg?lm=1
169152,Amir Richardson,Central Midfield,2002-01-24,France,9000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/893675-1725529481.jpg?lm=1
156762,Edoardo Bove,Central Midfield,2002-05-16,Italy,14000000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/562049-1725532201.jpg?lm=1
129801,Fabiano Parisi,Left-Back,2000-11-09,Italy,7500000,ACF Fiorentina,99,https://img.a.transfermarkt.technology/portrait/medium/547985-1663677780.jpg?lm=1
3403,Maty Ryan,Goalkeeper,1992-04-08,Australia,6000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/55735-1664973670.jpg?lm=1
16735,Mile Svilar,Goalkeeper,1999-08-27,Serbia,14000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/338670-1725532174.jpg?lm=1
245387,Renato Marin,Goalkeeper,2006-07-10,Italy,500000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/1041614-1730123074.jpg?lm=1
244544,Buba,Defence,2007-08-06,Spain,2000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/977877-1672604146.jpg?lm=1
264429,Federico Nardin,Defence,2007-02-18,Italy,25000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/509022-1725531068.jpg?lm=1
2046,Paulo Dybala,Offence,1993-11-15,Argentina,12000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/206050-1725530843.jpg?lm=1
192382,Niccolo Pisilli,Central Midfield,2004-09-23,Italy,7500000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/813137-1683527978.jpg?lm=1
175753,Samuel Dahl,Left-Back,2003-03-04,Sweden,4000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/605396-1730183539.jpg?lm=1
171121,Matias Soule,Right Winger,2003-04-15,Argentina,25000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/668951-1725529266.jpg?lm=1
154031,Tommaso Baldanzi,Attacking Midfield,2003-03-23,Italy,15000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/641537-1661764089.jpg?lm=1
152528,Nicola Zalewski,Left Midfield,2002-01-23,Poland,12000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/550108-1725530902.jpg?lm=1
129098,Saud Abdulhamid,Right-Back,1999-07-18,Saudi Arabia,4000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/631927-1730124451.jpg?lm=1
102395,Kouadio Koné,Central Midfield,2001-05-17,France,10000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/324690-1697179025.jpg?lm=1
99664,Enzo Le Fée,Central Midfield,2000-02-03,France,20000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/633992-1725529188.jpg?lm=1
49307,Eldor Shomurodov,Centre-Forward,1995-06-29,Uzbekistan,5000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/358166-1661514115.jpg?lm=1
32703,Mario Hermoso,Centre-Back,1995-06-18,Spain,18000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/281769-1666818938.jpg?lm=1
29622,Zeki Çelik,Right-Back,1997-02-17,Turkey,6000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/251075-1725530746.jpg?lm=1
24217,Artem Dovbyk,Centre-Forward,1997-06-21,Ukraine,35000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/343537-1719215184.jpg?lm=1
8858,Alexis Saelemaekers,Right Winger,1999-06-27,Belgium,12000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/381950-1609842664.jpg?lm=1
7646,Angeliño,Left-Back,1997-01-04,Spain,8000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/277179-1706626191.jpg?lm=1
3214,Leandro Paredes,Defensive Midfield,1994-06-29,Argentina,8000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/166237-1692881087.jpg?lm=1
1844,Bryan Cristante,Defensive Midfield,1995-03-03,Italy,20000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/199248-1724827920.jpg?lm=1
1837,Gianluca Mancini,Centre-Back,1996-04-17,Italy,25000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/256448-1663581060.jpg?lm=1
1823,Stephan El Shaarawy,Left Winger,1992-10-27,Italy,5000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/94529-1730124909.jpg?lm=1
1819,Lorenzo Pellegrini,Attacking Midfield,1996-06-19,Italy,22000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/286297-1692962972.jpg?lm=1
526,Evan N'Dicka,Centre-Back,1999-08-20,Ivory Coast,25000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/371149-1663064716.jpg?lm=1
350,Mats Hummels,Centre-Back,1988-12-16,Germany,5000000,AS Roma,100,https://img.a.transfermarkt.technology/portrait/medium/39728-1709560545.jpg?lm=1
1830,Francesco Rossi,Goalkeeper,1991-04-27,Italy,100000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/126634-1644234341.jpg?lm=1
3239,Rui Patrício,Goalkeeper,1988-02-15,Portugal,1000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/45026-1716296132.jpg?lm=1
102220,Marco Carnesecchi,Goalkeeper,2000-07-01,Italy,16000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/459763-1695027944.jpg?lm=1
151933,Lorenzo Bernasconi,Defence,2003-11-16,Italy,500000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/939745-1730184012.jpg?lm=1
264061,Pietro Tornaghi,Defence,2005-11-24,Italy,3500000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/124555-1724827712.jpg?lm=1
81440,Éderson,Midfield,1999-07-07,Brazil,40000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/607854-1646648856.jpg?lm=1
251012,Federico Cassa,Midfield,2006-01-01,Italy,1200000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/165873-1725528561.jpg?lm=1
265435,Lorenzo Riccio,Midfield,2006-07-25,Italy,500000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/939745-1730184012.jpg?lm=1
271973,Federico Steffanoni,Midfield,2008-09-04,Italy,200000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/451154-1655122974.jpg?lm=1
9554,Ademola Lookman,Offence,1997-10-20,Nigeria,40000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/406040-1682076571.jpg?lm=1
187100,Vanja Vlahovic,Offence,2004-03-23,Serbia,65000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/357498-1683293071.jpg?lm=1
217758,Dominic Vavassori,Offence,2005-12-09,Italy,1000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/65278-1695027154.jpg?lm=1
129947,Charles De Ketelaere,Attacking Midfield,2001-03-10,Belgium,5000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/59377-1667548362.jpg?lm=1
99858,Marco Brescianini,Central Midfield,2000-01-20,Italy,8000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/459128-1730183739.jpg?lm=1
11710,Mateo Retegui,Centre-Forward,1999-04-29,Italy,28000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/554903-1681311414.jpg?lm=1
7807,Davide Zappacosta,Right Midfield,1992-06-11,Italy,6000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/173859-1661268432.jpg?lm=1
7786,Sead Kolašinac,Centre-Back,1993-06-20,Bosnia-Herzegovina,10000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/94005-1666815100.jpg?lm=1
5487,Ben Godfrey,Centre-Back,1998-01-15,England,10000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/343475-1700739275.jpg?lm=1
3553,Mario Pašalić,Central Midfield,1995-02-09,Croatia,13000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/205938-1716240830.jpg?lm=1
2681,Gianluca Scamacca,Centre-Forward,1999-01-01,Italy,35000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/315867-1659354755.jpg?lm=1
2037,Juan Cuadrado,Right Midfield,1988-05-26,Colombia,1000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/91970-1663576912.jpg?lm=1
2013,Nicolò Zaniolo,Attacking Midfield,1999-07-02,Italy,20000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/392085-1713472570.jpg?lm=1
1848,Marten de Roon,Defensive Midfield,1991-03-29,Netherlands,7000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/133179-1663582942.jpg?lm=1
1832,Rafael Tolói,Centre-Back,1990-10-10,Italy,2500000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/72441-1663583172.jpg?lm=1
1748,Raoul Bellanova,Right Midfield,2000-05-17,Italy,20000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/357992-1695028689.jpg?lm=1
245244,Pietro Comi,Centre-Back,2005-06-11,Italy,4000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/746712-1730183199.jpg?lm=1
244756,Alberto Manzoni,Central Midfield,2005-06-25,Italy,1800000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/207917-1687268193.jpg?lm=1
207051,Tommaso Del Lungo,Centre-Back,2004-04-20,Italy,2000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/284595-1663679538.jpg?lm=1
206136,Marco Palestra,Right Midfield,2005-03-03,Italy,3000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/895937-1704902310.jpg?lm=1
188791,Ibrahim Sulemana,Defensive Midfield,2003-05-22,Ghana,6000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/982267-1695033715.jpg?lm=1
170381,Berat Djimsiti,Centre-Back,2023-06-30,Albania,10000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/165513-1718627443.jpg?lm=1
167098,Odilon Kossounou,Centre-Back,2001-01-04,Ivory Coast,30000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/644771-1730183693.jpg?lm=1
167031,Isak Hien,Centre-Back,1999-01-13,Sweden,20000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/503075-1725531359.jpg?lm=1
153990,Giorgio Scalvini,Centre-Back,2003-12-11,Italy,45000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/571604-1701860841.jpg?lm=1
151241,Matteo Ruggeri,Left Midfield,2002-07-11,Italy,20000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/616631-1695028258.jpg?lm=1
135468,Brandon Soppy,Right-Back,2002-02-21,France,2000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/546880-1629979523.jpg?lm=1
130420,Lazar Samardzic,Central Midfield,2002-02-24,Serbia,20000000,Atalanta BC,102,https://img.a.transfermarkt.technology/portrait/medium/528833-1677073457.jpg?lm=1
1797,Łukasz Skorupski,Goalkeeper,1991-05-05,Poland,3500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/80894-1724827036.jpg?lm=1
1862,Federico Ravaglia,Goalkeeper,1999-11-11,Italy,1000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/390304-1701253429.jpg?lm=1
175889,Nicola Bagnolini,Goalkeeper,2004-03-14,Italy,200000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/818892-1673251900.jpg?lm=1
273010,Massimo Pessina,Goalkeeper,2007-12-25,Italy,15000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/332179-1661268524.jpg?lm=1
167734,Wisdom Amey,Defence,2005-08-11,Italy,0,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
117606,Nicolò Cambiaghi,Offence,2000-12-28,Italy,7000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/459151-1695031545.jpg?lm=1
182274,Samuel Iling-Junior,Offence,2003-10-04,England,13000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/581672-1730183382.jpg?lm=1
74268,Martin Erlic,Centre-Back,1998-01-24,Croatia,5000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/357003-1692882873.jpg?lm=1
56645,Nicolò Casale,Centre-Back,1998-02-14,Italy,8000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/389837-1695026993.jpg?lm=1
53281,Sam Beukema,Centre-Back,1998-11-17,Netherlands,18000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/433984-1696837343.jpg?lm=1
34638,Lewis Ferguson,Attacking Midfield,1999-08-24,Scotland,24000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/428563-1663656344.jpg?lm=1
32491,Juan Miranda,Left-Back,2000-01-19,Spain,9000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/341227-1689338510.jpg?lm=1
31243,Jesper Karlsson,Left Winger,1998-07-25,Sweden,8000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/367992-1676466550.jpg?lm=1
23135,Nikola Moro,Defensive Midfield,1998-03-12,Croatia,5000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/316934-1692964241.jpg?lm=1
22113,Jhon Lucumí,Centre-Back,1998-06-26,Colombia,17000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/413565-1663657119.jpg?lm=1
16265,Michel Aebischer,Central Midfield,1997-01-06,Switzerland,11000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/237658-1669289063.jpg?lm=1
9848,Thijs Dallinga,Centre-Forward,2000-08-03,Netherlands,15000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/538964-1682946635.jpg?lm=1
2292,Lorenzo De Silvestri,Right-Back,1988-05-23,Italy,5000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/59377-1667548362.jpg?lm=1
2017,Jens Odgaard,Centre-Forward,1999-03-31,Denmark,4500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/345590-1706697621.jpg?lm=1
1905,Babis Lykogiannis,Left-Back,1993-10-22,Greece,1000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/136514-1663656826.jpg?lm=1
1886,Riccardo Orsolini,Right Winger,1997-01-24,Italy,16000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/368482-1724827463.jpg?lm=1
1841,Remo Freuler,Central Midfield,1992-04-15,Switzerland,6500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/148252-1688044464.jpg?lm=1
395,Stefan Posch,Right-Back,1997-05-14,Austria,14000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/223974-1725531246.jpg?lm=1
261168,Naim Byar,Central Midfield,2005-02-23,France,6000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/982267-1695033715.jpg?lm=1
217544,Tommaso Ravaglioli,Centre-Forward,2006-02-20,Italy,1000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/934159-1676018484.jpg?lm=1
214554,Tommaso Corazza,Left-Back,2004-06-29,Italy,1000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/818880-1692278831.jpg?lm=1
191379,Benjamín Domínguez,Left Winger,2003-09-19,Argentina,5500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/961022-1699913374.jpg?lm=1
171286,Oussama El Azzouzi,Defensive Midfield,2001-05-29,Morocco,2500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/531065-1707127581.jpg?lm=1
171123,Giovanni Fabbian,Attacking Midfield,2003-01-14,Italy,14000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/633668-1695027735.jpg?lm=1
170891,Santiago Castro,Centre-Forward,2004-09-18,Argentina,18000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/849520-1724827267.jpg?lm=1
137362,Kacper Urbanski,Central Midfield,2004-09-07,Poland,7000000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/699442-1696837702.jpg?lm=1
132075,Niklas Pyyhtiä,Central Midfield,2003-09-25,Finland,1200000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/679754-1623140437.jpg?lm=1
111777,Emil Holm,Right-Back,2000-05-13,Sweden,8500000,Bologna FC 1909,103,https://img.a.transfermarkt.technology/portrait/medium/496745-1688450376.jpg?lm=1
